id,Sector,Precio,Habitaciones,Baños,Estrato,Área construida,Área privada,Valor administración,Parqueaderos,Precio m²
2120,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2121,3,380000000,3,3,3,100,100,383000,2.0,3800000
2122,3,590000000,3,3,3,209,209,450000,2.0,2822966
2123,3,980000000,3,5,5,159,143,950000,2.0,6853146
2124,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2125,3,245000000,1,2,2,68,68,0,0.0,3602941
2126,3,649000000,3,3,3,118,118,410000,2.0,5500000
2127,2,970000000,4,5,5,220,220,796000,2.0,4409090
2128,3,200000000,2,2,2,60,60,203000,0.0,3333333
2129,3,360000000,3,3,3,75,77,0,1.0,4675324
2130,2,667000000,3,4,4,143,144,570000,2.0,4631944
2131,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2132,1,164000000,2,2,2,56,56,0,0.0,2928571
2133,3,900000000,3,4,4,191,191,0,1.0,4712041
2134,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2135,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2136,3,185000000,2,2,2,59,59,170000,1.0,3135593
2137,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2138,3,280000000,3,2,2,70,70,228000,1.0,4000000
2139,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2140,3,335000000,3,2,2,88,88,270000,1.0,3806818
2141,1,570000000,3,2,2,103,103,488000,2.0,5533980
2142,1,470000000,3,3,3,110,110,390000,1.0,4272727
2143,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2144,0,290000000,3,2,2,69,68,350000,1.0,4264705
2145,2,300000000,3,2,2,220,159,0,1.0,1886792
2146,1,840000000,3,5,5,120,120,958000,2.0,7000000
2147,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2148,3,388000000,3,3,3,94,94,380000,1.0,4127659
2149,1,259000000,1,1,1,37,33,191000,0.0,7848484
2150,1,270000000,4,3,3,85,85,10000,1.0,3176470
2151,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2152,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2153,3,5900000000,5,5,5,840,840,0,4.0,7023809
2154,2,680000000,3,4,4,194,194,800000,2.0,3505154
2155,3,1200000000,5,5,5,750,750,0,3.0,1600000
2156,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2157,3,2490000000,4,5,5,374,374,0,4.0,6657754
2158,1,500000000,5,3,3,127,127,0,1.0,3937007
2159,3,695000000,5,3,3,268,268,0,2.0,2593283
2160,2,1900000000,5,5,5,600,600,0,4.0,3166666
2161,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2162,3,700000000,3,4,4,248,248,700000,3.0,2822580
2163,3,1650000000,4,5,5,325,937,0,3.0,1760939
2164,3,300000000,3,3,3,209,209,0,1.0,1435406
2165,3,1200000000,5,4,4,200,500,0,2.0,2400000
2166,3,1200000000,5,5,5,700,700,0,4.0,1714285
2167,3,625000000,5,5,5,201,201,0,3.0,3109452
2168,3,598000000,3,3,3,160,160,418500,2.0,3737500
2169,3,495000000,4,3,3,95,95,350000,1.0,5210526
2170,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2171,3,380000000,3,3,3,100,100,383000,2.0,3800000
2172,3,590000000,3,3,3,209,209,450000,2.0,2822966
2173,3,980000000,3,5,5,159,143,950000,2.0,6853146
2174,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2175,3,245000000,1,2,2,68,68,0,0.0,3602941
2176,3,649000000,3,3,3,118,118,410000,2.0,5500000
2177,2,970000000,4,5,5,220,220,796000,2.0,4409090
2178,3,200000000,2,2,2,60,60,203000,0.0,3333333
2179,3,360000000,3,3,3,75,77,0,1.0,4675324
2180,2,667000000,3,4,4,143,144,570000,2.0,4631944
2181,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2182,1,164000000,2,2,2,56,56,0,0.0,2928571
2183,3,900000000,3,4,4,191,191,0,1.0,4712041
2184,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2185,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2186,3,185000000,2,2,2,59,59,170000,1.0,3135593
2187,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2188,3,280000000,3,2,2,70,70,228000,1.0,4000000
2189,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2190,3,335000000,3,2,2,88,88,270000,1.0,3806818
2191,1,570000000,3,2,2,103,103,488000,2.0,5533980
2192,1,470000000,3,3,3,110,110,390000,1.0,4272727
2193,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2194,0,290000000,3,2,2,69,68,350000,1.0,4264705
2195,2,300000000,3,2,2,220,159,0,1.0,1886792
2196,1,840000000,3,5,5,120,120,958000,2.0,7000000
2197,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2198,3,388000000,3,3,3,94,94,380000,1.0,4127659
2199,1,259000000,1,1,1,37,33,191000,0.0,7848484
2200,1,270000000,4,3,3,85,85,10000,1.0,3176470
2201,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2202,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2203,3,5900000000,5,5,5,840,840,0,4.0,7023809
2204,2,680000000,3,4,4,194,194,800000,2.0,3505154
2205,3,1200000000,5,5,5,750,750,0,3.0,1600000
2206,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2207,3,2490000000,4,5,5,374,374,0,4.0,6657754
2208,1,500000000,5,3,3,127,127,0,1.0,3937007
2209,3,695000000,5,3,3,268,268,0,2.0,2593283
2210,2,1900000000,5,5,5,600,600,0,4.0,3166666
2211,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2212,3,700000000,3,4,4,248,248,700000,3.0,2822580
2213,3,1650000000,4,5,5,325,937,0,3.0,1760939
2214,3,300000000,3,3,3,209,209,0,1.0,1435406
2215,3,1200000000,5,4,4,200,500,0,2.0,2400000
2216,3,1200000000,5,5,5,700,700,0,4.0,1714285
2217,3,625000000,5,5,5,201,201,0,3.0,3109452
2218,3,598000000,3,3,3,160,160,418500,2.0,3737500
2219,3,495000000,4,3,3,95,95,350000,1.0,5210526
2220,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2221,3,380000000,3,3,3,100,100,383000,2.0,3800000
2222,3,590000000,3,3,3,209,209,450000,2.0,2822966
2223,3,980000000,3,5,5,159,143,950000,2.0,6853146
2224,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2225,3,245000000,1,2,2,68,68,0,0.0,3602941
2226,3,649000000,3,3,3,118,118,410000,2.0,5500000
2227,2,970000000,4,5,5,220,220,796000,2.0,4409090
2228,3,200000000,2,2,2,60,60,203000,0.0,3333333
2229,3,360000000,3,3,3,75,77,0,1.0,4675324
2230,2,667000000,3,4,4,143,144,570000,2.0,4631944
2231,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2232,1,164000000,2,2,2,56,56,0,0.0,2928571
2233,3,900000000,3,4,4,191,191,0,1.0,4712041
2234,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2235,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2236,3,185000000,2,2,2,59,59,170000,1.0,3135593
2237,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2238,3,280000000,3,2,2,70,70,228000,1.0,4000000
2239,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2240,3,335000000,3,2,2,88,88,270000,1.0,3806818
2241,1,570000000,3,2,2,103,103,488000,2.0,5533980
2242,1,470000000,3,3,3,110,110,390000,1.0,4272727
2243,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2244,0,290000000,3,2,2,69,68,350000,1.0,4264705
2245,2,300000000,3,2,2,220,159,0,1.0,1886792
2246,1,840000000,3,5,5,120,120,958000,2.0,7000000
2247,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2248,3,388000000,3,3,3,94,94,380000,1.0,4127659
2249,1,259000000,1,1,1,37,33,191000,0.0,7848484
2250,1,270000000,4,3,3,85,85,10000,1.0,3176470
2251,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2252,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2253,3,5900000000,5,5,5,840,840,0,4.0,7023809
2254,2,680000000,3,4,4,194,194,800000,2.0,3505154
2255,3,1200000000,5,5,5,750,750,0,3.0,1600000
2256,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2257,3,2490000000,4,5,5,374,374,0,4.0,6657754
2258,1,500000000,5,3,3,127,127,0,1.0,3937007
2259,3,695000000,5,3,3,268,268,0,2.0,2593283
2260,2,1900000000,5,5,5,600,600,0,4.0,3166666
2261,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2262,3,700000000,3,4,4,248,248,700000,3.0,2822580
2263,3,1650000000,4,5,5,325,937,0,3.0,1760939
2264,3,300000000,3,3,3,209,209,0,1.0,1435406
2265,3,1200000000,5,4,4,200,500,0,2.0,2400000
2266,3,1200000000,5,5,5,700,700,0,4.0,1714285
2267,3,625000000,5,5,5,201,201,0,3.0,3109452
2268,3,598000000,3,3,3,160,160,418500,2.0,3737500
2269,3,495000000,4,3,3,95,95,350000,1.0,5210526
2270,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2271,3,380000000,3,3,3,100,100,383000,2.0,3800000
2272,3,590000000,3,3,3,209,209,450000,2.0,2822966
2273,3,980000000,3,5,5,159,143,950000,2.0,6853146
2274,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2275,3,245000000,1,2,2,68,68,0,0.0,3602941
2276,3,649000000,3,3,3,118,118,410000,2.0,5500000
2277,2,970000000,4,5,5,220,220,796000,2.0,4409090
2278,3,200000000,2,2,2,60,60,203000,0.0,3333333
2279,3,360000000,3,3,3,75,77,0,1.0,4675324
2280,2,667000000,3,4,4,143,144,570000,2.0,4631944
2281,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2282,1,164000000,2,2,2,56,56,0,0.0,2928571
2283,3,900000000,3,4,4,191,191,0,1.0,4712041
2284,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2285,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2286,3,185000000,2,2,2,59,59,170000,1.0,3135593
2287,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2288,3,280000000,3,2,2,70,70,228000,1.0,4000000
2289,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2290,3,335000000,3,2,2,88,88,270000,1.0,3806818
2291,1,570000000,3,2,2,103,103,488000,2.0,5533980
2292,1,470000000,3,3,3,110,110,390000,1.0,4272727
2293,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2294,0,290000000,3,2,2,69,68,350000,1.0,4264705
2295,2,300000000,3,2,2,220,159,0,1.0,1886792
2296,1,840000000,3,5,5,120,120,958000,2.0,7000000
2297,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2298,3,388000000,3,3,3,94,94,380000,1.0,4127659
2299,1,259000000,1,1,1,37,33,191000,0.0,7848484
2300,1,270000000,4,3,3,85,85,10000,1.0,3176470
2301,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2302,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2303,3,5900000000,5,5,5,840,840,0,4.0,7023809
2304,2,680000000,3,4,4,194,194,800000,2.0,3505154
2305,3,1200000000,5,5,5,750,750,0,3.0,1600000
2306,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2307,3,2490000000,4,5,5,374,374,0,4.0,6657754
2308,1,500000000,5,3,3,127,127,0,1.0,3937007
2309,3,695000000,5,3,3,268,268,0,2.0,2593283
2310,2,1900000000,5,5,5,600,600,0,4.0,3166666
2311,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2312,3,700000000,3,4,4,248,248,700000,3.0,2822580
2313,3,1650000000,4,5,5,325,937,0,3.0,1760939
2314,3,300000000,3,3,3,209,209,0,1.0,1435406
2315,3,1200000000,5,4,4,200,500,0,2.0,2400000
2316,3,1200000000,5,5,5,700,700,0,4.0,1714285
2317,3,625000000,5,5,5,201,201,0,3.0,3109452
2318,3,598000000,3,3,3,160,160,418500,2.0,3737500
2319,3,495000000,4,3,3,95,95,350000,1.0,5210526
2320,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2321,3,380000000,3,3,3,100,100,383000,2.0,3800000
2322,3,590000000,3,3,3,209,209,450000,2.0,2822966
2323,3,980000000,3,5,5,159,143,950000,2.0,6853146
2324,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2325,3,245000000,1,2,2,68,68,0,0.0,3602941
2326,3,649000000,3,3,3,118,118,410000,2.0,5500000
2327,2,970000000,4,5,5,220,220,796000,2.0,4409090
2328,3,200000000,2,2,2,60,60,203000,0.0,3333333
2329,3,360000000,3,3,3,75,77,0,1.0,4675324
2330,2,667000000,3,4,4,143,144,570000,2.0,4631944
2331,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2332,1,164000000,2,2,2,56,56,0,0.0,2928571
2333,3,900000000,3,4,4,191,191,0,1.0,4712041
2334,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2335,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2336,3,185000000,2,2,2,59,59,170000,1.0,3135593
2337,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2338,3,280000000,3,2,2,70,70,228000,1.0,4000000
2339,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2340,3,335000000,3,2,2,88,88,270000,1.0,3806818
2341,1,570000000,3,2,2,103,103,488000,2.0,5533980
2342,1,470000000,3,3,3,110,110,390000,1.0,4272727
2343,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2344,0,290000000,3,2,2,69,68,350000,1.0,4264705
2345,2,300000000,3,2,2,220,159,0,1.0,1886792
2346,1,840000000,3,5,5,120,120,958000,2.0,7000000
2347,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2348,3,388000000,3,3,3,94,94,380000,1.0,4127659
2349,1,259000000,1,1,1,37,33,191000,0.0,7848484
2350,1,270000000,4,3,3,85,85,10000,1.0,3176470
2351,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2352,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2353,3,5900000000,5,5,5,840,840,0,4.0,7023809
2354,2,680000000,3,4,4,194,194,800000,2.0,3505154
2355,3,1200000000,5,5,5,750,750,0,3.0,1600000
2356,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2357,3,2490000000,4,5,5,374,374,0,4.0,6657754
2358,1,500000000,5,3,3,127,127,0,1.0,3937007
2359,3,695000000,5,3,3,268,268,0,2.0,2593283
2360,2,1900000000,5,5,5,600,600,0,4.0,3166666
2361,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2362,3,700000000,3,4,4,248,248,700000,3.0,2822580
2363,3,1650000000,4,5,5,325,937,0,3.0,1760939
2364,3,300000000,3,3,3,209,209,0,1.0,1435406
2365,3,1200000000,5,4,4,200,500,0,2.0,2400000
2366,3,1200000000,5,5,5,700,700,0,4.0,1714285
2367,3,625000000,5,5,5,201,201,0,3.0,3109452
2368,3,598000000,3,3,3,160,160,418500,2.0,3737500
2369,3,495000000,4,3,3,95,95,350000,1.0,5210526
2370,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2371,3,380000000,3,3,3,100,100,383000,2.0,3800000
2372,3,590000000,3,3,3,209,209,450000,2.0,2822966
2373,3,980000000,3,5,5,159,143,950000,2.0,6853146
2374,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2375,3,245000000,1,2,2,68,68,0,0.0,3602941
2376,3,649000000,3,3,3,118,118,410000,2.0,5500000
2377,2,970000000,4,5,5,220,220,796000,2.0,4409090
2378,3,200000000,2,2,2,60,60,203000,0.0,3333333
2379,3,360000000,3,3,3,75,77,0,1.0,4675324
2380,2,667000000,3,4,4,143,144,570000,2.0,4631944
2381,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2382,1,164000000,2,2,2,56,56,0,0.0,2928571
2383,3,900000000,3,4,4,191,191,0,1.0,4712041
2384,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2385,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2386,3,185000000,2,2,2,59,59,170000,1.0,3135593
2387,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2388,3,280000000,3,2,2,70,70,228000,1.0,4000000
2389,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2390,3,335000000,3,2,2,88,88,270000,1.0,3806818
2391,1,570000000,3,2,2,103,103,488000,2.0,5533980
2392,1,470000000,3,3,3,110,110,390000,1.0,4272727
2393,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2394,0,290000000,3,2,2,69,68,350000,1.0,4264705
2395,2,300000000,3,2,2,220,159,0,1.0,1886792
2396,1,840000000,3,5,5,120,120,958000,2.0,7000000
2397,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2398,3,388000000,3,3,3,94,94,380000,1.0,4127659
2399,1,259000000,1,1,1,37,33,191000,0.0,7848484
2400,1,270000000,4,3,3,85,85,10000,1.0,3176470
2401,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2402,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2403,3,5900000000,5,5,5,840,840,0,4.0,7023809
2404,2,680000000,3,4,4,194,194,800000,2.0,3505154
2405,3,1200000000,5,5,5,750,750,0,3.0,1600000
2406,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2407,3,2490000000,4,5,5,374,374,0,4.0,6657754
2408,1,500000000,5,3,3,127,127,0,1.0,3937007
2409,3,695000000,5,3,3,268,268,0,2.0,2593283
2410,2,1900000000,5,5,5,600,600,0,4.0,3166666
2411,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2412,3,700000000,3,4,4,248,248,700000,3.0,2822580
2413,3,1650000000,4,5,5,325,937,0,3.0,1760939
2414,3,300000000,3,3,3,209,209,0,1.0,1435406
2415,3,1200000000,5,4,4,200,500,0,2.0,2400000
2416,3,1200000000,5,5,5,700,700,0,4.0,1714285
2417,3,625000000,5,5,5,201,201,0,3.0,3109452
2418,3,598000000,3,3,3,160,160,418500,2.0,3737500
2419,3,495000000,4,3,3,95,95,350000,1.0,5210526
2420,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2421,3,380000000,3,3,3,100,100,383000,2.0,3800000
2422,3,590000000,3,3,3,209,209,450000,2.0,2822966
2423,3,980000000,3,5,5,159,143,950000,2.0,6853146
2424,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2425,3,245000000,1,2,2,68,68,0,0.0,3602941
2426,3,649000000,3,3,3,118,118,410000,2.0,5500000
2427,2,970000000,4,5,5,220,220,796000,2.0,4409090
2428,3,200000000,2,2,2,60,60,203000,0.0,3333333
2429,3,360000000,3,3,3,75,77,0,1.0,4675324
2430,2,667000000,3,4,4,143,144,570000,2.0,4631944
2431,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2432,1,164000000,2,2,2,56,56,0,0.0,2928571
2433,3,900000000,3,4,4,191,191,0,1.0,4712041
2434,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2435,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2436,3,185000000,2,2,2,59,59,170000,1.0,3135593
2437,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2438,3,280000000,3,2,2,70,70,228000,1.0,4000000
2439,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2440,3,335000000,3,2,2,88,88,270000,1.0,3806818
2441,1,570000000,3,2,2,103,103,488000,2.0,5533980
2442,1,470000000,3,3,3,110,110,390000,1.0,4272727
2443,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2444,0,290000000,3,2,2,69,68,350000,1.0,4264705
2445,2,300000000,3,2,2,220,159,0,1.0,1886792
2446,1,840000000,3,5,5,120,120,958000,2.0,7000000
2447,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2448,3,388000000,3,3,3,94,94,380000,1.0,4127659
2449,1,259000000,1,1,1,37,33,191000,0.0,7848484
2450,1,270000000,4,3,3,85,85,10000,1.0,3176470
2451,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2452,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2453,3,5900000000,5,5,5,840,840,0,4.0,7023809
2454,2,680000000,3,4,4,194,194,800000,2.0,3505154
2455,3,1200000000,5,5,5,750,750,0,3.0,1600000
2456,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2457,3,2490000000,4,5,5,374,374,0,4.0,6657754
2458,1,500000000,5,3,3,127,127,0,1.0,3937007
2459,3,695000000,5,3,3,268,268,0,2.0,2593283
2460,2,1900000000,5,5,5,600,600,0,4.0,3166666
2461,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2462,3,700000000,3,4,4,248,248,700000,3.0,2822580
2463,3,1650000000,4,5,5,325,937,0,3.0,1760939
2464,3,300000000,3,3,3,209,209,0,1.0,1435406
2465,3,1200000000,5,4,4,200,500,0,2.0,2400000
2466,3,1200000000,5,5,5,700,700,0,4.0,1714285
2467,3,625000000,5,5,5,201,201,0,3.0,3109452
2468,3,598000000,3,3,3,160,160,418500,2.0,3737500
2469,3,495000000,4,3,3,95,95,350000,1.0,5210526
2470,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2471,3,380000000,3,3,3,100,100,383000,2.0,3800000
2472,3,590000000,3,3,3,209,209,450000,2.0,2822966
2473,3,980000000,3,5,5,159,143,950000,2.0,6853146
2474,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2475,3,245000000,1,2,2,68,68,0,0.0,3602941
2476,3,649000000,3,3,3,118,118,410000,2.0,5500000
2477,2,970000000,4,5,5,220,220,796000,2.0,4409090
2478,3,200000000,2,2,2,60,60,203000,0.0,3333333
2479,3,360000000,3,3,3,75,77,0,1.0,4675324
2480,2,667000000,3,4,4,143,144,570000,2.0,4631944
2481,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2482,1,164000000,2,2,2,56,56,0,0.0,2928571
2483,3,900000000,3,4,4,191,191,0,1.0,4712041
2484,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2485,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2486,3,185000000,2,2,2,59,59,170000,1.0,3135593
2487,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2488,3,280000000,3,2,2,70,70,228000,1.0,4000000
2489,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2490,3,335000000,3,2,2,88,88,270000,1.0,3806818
2491,1,570000000,3,2,2,103,103,488000,2.0,5533980
2492,1,470000000,3,3,3,110,110,390000,1.0,4272727
2493,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2494,0,290000000,3,2,2,69,68,350000,1.0,4264705
2495,2,300000000,3,2,2,220,159,0,1.0,1886792
2496,1,840000000,3,5,5,120,120,958000,2.0,7000000
2497,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2498,3,388000000,3,3,3,94,94,380000,1.0,4127659
2499,1,259000000,1,1,1,37,33,191000,0.0,7848484
2500,1,270000000,4,3,3,85,85,10000,1.0,3176470
2501,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2502,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2503,3,5900000000,5,5,5,840,840,0,4.0,7023809
2504,2,680000000,3,4,4,194,194,800000,2.0,3505154
2505,3,1200000000,5,5,5,750,750,0,3.0,1600000
2506,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2507,3,2490000000,4,5,5,374,374,0,4.0,6657754
2508,1,500000000,5,3,3,127,127,0,1.0,3937007
2509,3,695000000,5,3,3,268,268,0,2.0,2593283
2510,2,1900000000,5,5,5,600,600,0,4.0,3166666
2511,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2512,3,700000000,3,4,4,248,248,700000,3.0,2822580
2513,3,1650000000,4,5,5,325,937,0,3.0,1760939
2514,3,300000000,3,3,3,209,209,0,1.0,1435406
2515,3,1200000000,5,4,4,200,500,0,2.0,2400000
2516,3,1200000000,5,5,5,700,700,0,4.0,1714285
2517,3,625000000,5,5,5,201,201,0,3.0,3109452
2518,3,598000000,3,3,3,160,160,418500,2.0,3737500
2519,3,495000000,4,3,3,95,95,350000,1.0,5210526
2520,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2521,3,380000000,3,3,3,100,100,383000,2.0,3800000
2522,3,590000000,3,3,3,209,209,450000,2.0,2822966
2523,3,980000000,3,5,5,159,143,950000,2.0,6853146
2524,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2525,3,245000000,1,2,2,68,68,0,0.0,3602941
2526,3,649000000,3,3,3,118,118,410000,2.0,5500000
2527,2,970000000,4,5,5,220,220,796000,2.0,4409090
2528,3,200000000,2,2,2,60,60,203000,0.0,3333333
2529,3,360000000,3,3,3,75,77,0,1.0,4675324
2530,2,667000000,3,4,4,143,144,570000,2.0,4631944
2531,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
2532,1,164000000,2,2,2,56,56,0,0.0,2928571
2533,3,900000000,3,4,4,191,191,0,1.0,4712041
2534,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
2535,3,1300000000,4,5,5,180,300,800000,4.0,4333333
2536,3,185000000,2,2,2,59,59,170000,1.0,3135593
2537,2,860000000,3,4,4,246,246,100000000,4.0,3495934
2538,3,280000000,3,2,2,70,70,228000,1.0,4000000
2539,2,600000000,3,2,2,140,140,1117000,2.0,4285714
2540,3,335000000,3,2,2,88,88,270000,1.0,3806818
2541,1,570000000,3,2,2,103,103,488000,2.0,5533980
2542,1,470000000,3,3,3,110,110,390000,1.0,4272727
2543,2,1600000000,3,4,4,240,240,850000,2.0,6666666
2544,0,290000000,3,2,2,69,68,350000,1.0,4264705
2545,2,300000000,3,2,2,220,159,0,1.0,1886792
2546,1,840000000,3,5,5,120,120,958000,2.0,7000000
2547,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
2548,3,388000000,3,3,3,94,94,380000,1.0,4127659
2549,1,259000000,1,1,1,37,33,191000,0.0,7848484
2550,1,270000000,4,3,3,85,85,10000,1.0,3176470
2551,3,1950000000,3,4,4,310,310,900000,3.0,6290322
2552,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
2553,3,5900000000,5,5,5,840,840,0,4.0,7023809
2554,2,680000000,3,4,4,194,194,800000,2.0,3505154
2555,3,1200000000,5,5,5,750,750,0,3.0,1600000
2556,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
2557,3,2490000000,4,5,5,374,374,0,4.0,6657754
2558,1,500000000,5,3,3,127,127,0,1.0,3937007
2559,3,695000000,5,3,3,268,268,0,2.0,2593283
2560,2,1900000000,5,5,5,600,600,0,4.0,3166666
2561,3,2800000000,4,3,3,3610,3610,0,0.0,775623
2562,3,700000000,3,4,4,248,248,700000,3.0,2822580
2563,3,1650000000,4,5,5,325,937,0,3.0,1760939
2564,3,300000000,3,3,3,209,209,0,1.0,1435406
2565,3,1200000000,5,4,4,200,500,0,2.0,2400000
2566,3,1200000000,5,5,5,700,700,0,4.0,1714285
2567,3,625000000,5,5,5,201,201,0,3.0,3109452
2568,3,598000000,3,3,3,160,160,418500,2.0,3737500
2569,3,495000000,4,3,3,95,95,350000,1.0,5210526
2570,3,1200000000,5,5,5,830,830,750000,4.0,1445783
2571,3,380000000,3,3,3,100,100,383000,2.0,3800000
2572,3,590000000,3,3,3,209,209,450000,2.0,2822966
2573,3,980000000,3,5,5,159,143,950000,2.0,6853146
2574,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
2575,3,245000000,1,2,2,68,68,0,0.0,3602941
2576,3,649000000,3,3,3,118,118,410000,2.0,5500000
2577,2,970000000,4,5,5,220,220,796000,2.0,4409090
2578,3,200000000,2,2,2,60,60,203000,0.0,3333333
2579,3,360000000,3,3,3,75,77,0,1.0,4675324
2580,2,667000000,3,4,4,143,144,570000,2.0,4631944
